timestamp,cpu_pct,memory_pct,active_connections,lock_wait_count,disk_io_mbps,cache_hit_ratio
2026-01-15 14:03:00,69.25,70.42,99,2.76,256.5,0.9202
2026-01-15 14:03:30,72.54,70.91,100,3.64,242.58,0.9455
2026-01-15 14:04:00,66.39,69.75,104,3.75,229.84,0.9078
2026-01-15 14:04:30,67.37,67.11,97,4.07,253.69,0.9409
2026-01-15 14:05:00,67.36,67.32,98,2.9,252.61,0.9318
2026-01-15 14:05:30,69.78,68.06,97,3.12,269.88,0.9224
2026-01-15 14:06:00,73.9,67.12,113,4.07,266.4,0.92
2026-01-15 14:06:30,73.0,67.27,102,3.57,238.86,0.9183
2026-01-15 14:07:00,68.37,66.57,93,2.56,256.02,0.9344
2026-01-15 14:07:30,74.43,68.86,98,2.95,250.33,0.932
2026-01-15 14:08:00,73.44,69.57,105,3.04,238.83,0.9256
2026-01-15 14:08:30,68.11,65.12,105,3.53,263.41,0.9034
2026-01-15 14:09:00,71.66,71.48,105,3.04,229.29,0.9202
2026-01-15 14:09:30,68.72,73.57,93,3.56,261.85,0.9278
2026-01-15 14:10:00,65.44,67.84,102,3.13,265.75,0.9393
2026-01-15 14:10:30,68.31,68.22,106,4.01,241.11,0.9112
2026-01-15 14:11:00,66.33,75.2,107,3.54,249.43,0.9241
2026-01-15 14:11:30,67.71,65.65,96,3.18,245.2,0.9161
2026-01-15 14:12:00,70.89,68.18,103,2.63,249.23,0.9211
2026-01-15 14:12:30,74.48,71.76,93,3.15,258.18,0.9074
2026-01-15 14:13:00,73.76,66.39,107,3.97,247.74,0.9262
2026-01-15 14:13:30,69.39,68.88,103,3.42,250.88,0.9105
2026-01-15 14:14:00,62.71,69.19,99,2.98,279.68,0.9203
2026-01-15 14:14:30,69.87,70.82,102,3.83,252.57,0.9258
2026-01-15 14:15:00,75.74,71.84,107,3.04,227.6,0.9311
2026-01-15 14:15:30,73.08,69.28,101,2.78,258.26,0.9176
2026-01-15 14:16:00,73.3,69.18,97,3.44,240.51,0.9267
2026-01-15 14:16:30,70.42,70.39,98,4.2,252.42,0.9219
2026-01-15 14:17:00,68.91,70.97,101,3.3,237.9,0.9118
2026-01-15 14:17:30,72.72,69.97,102,4.01,224.6,0.9304
2026-01-15 14:18:00,66.77,75.06,95,3.47,246.16,0.9084
2026-01-15 14:18:30,77.61,68.95,90,3.42,238.15,0.9235
2026-01-15 14:19:00,67.18,72.5,106,3.57,294.01,0.9089
2026-01-15 14:19:30,65.78,70.06,100,3.64,263.06,0.9285
2026-01-15 14:20:00,69.35,66.73,95,2.45,272.36,0.9038
2026-01-15 14:20:30,70.26,70.16,99,3.7,232.12,0.905
2026-01-15 14:21:00,73.21,67.63,101,3.36,255.73,0.92
2026-01-15 14:21:30,71.01,70.69,95,3.76,264.0,0.9168
2026-01-15 14:22:00,70.76,68.56,103,3.49,248.62,0.8978
2026-01-15 14:22:30,70.92,71.22,107,2.72,218.44,0.9279
2026-01-15 14:23:00,74.19,70.78,94,2.77,241.97,0.9379
2026-01-15 14:23:30,69.34,72.85,91,3.96,242.1,0.9318
2026-01-15 14:24:00,71.47,69.39,106,4.0,253.98,0.9223
2026-01-15 14:24:30,67.57,67.75,97,2.87,252.29,0.9297
2026-01-15 14:25:00,66.9,70.27,98,3.42,246.9,0.9261
2026-01-15 14:25:30,63.32,70.84,94,3.2,227.4,0.9167
2026-01-15 14:26:00,74.91,67.95,92,3.77,256.37,0.928
2026-01-15 14:26:30,71.94,70.79,102,3.02,228.7,0.9117
2026-01-15 14:27:00,65.0,68.4,96,4.51,264.55,0.9156
2026-01-15 14:27:30,75.4,68.79,95,4.45,277.09,0.9309
2026-01-15 14:28:00,71.39,71.52,100,4.19,280.67,0.9339
2026-01-15 14:28:30,73.16,66.63,104,3.13,227.13,0.9171
2026-01-15 14:29:00,66.71,71.28,108,3.17,251.94,0.9043
2026-01-15 14:29:30,72.5,72.97,97,3.58,236.69,0.9132
2026-01-15 14:30:00,70.4,68.28,101,3.7,242.65,0.9362
2026-01-15 14:30:30,71.02,71.41,116,4.11,277.8,0.914
2026-01-15 14:31:00,64.51,67.09,103,3.39,255.7,0.9042
2026-01-15 14:31:30,71.61,67.56,96,3.66,238.07,0.9199
2026-01-15 14:32:00,66.6,71.31,106,3.69,265.82,0.8878
2026-01-15 14:32:30,70.59,69.85,100,3.96,242.13,0.9288
2026-01-15 14:33:00,64.0,71.43,102,3.93,247.37,0.9081
2026-01-15 14:33:30,74.4,68.79,105,3.33,242.42,0.9448
2026-01-15 14:34:00,71.79,69.76,107,3.01,260.04,0.924
2026-01-15 14:34:30,72.57,67.39,104,3.06,255.56,0.8994
2026-01-15 14:35:00,70.78,73.82,95,3.93,251.46,0.9202
2026-01-15 14:35:30,72.74,68.32,100,3.48,244.23,0.9195
2026-01-15 14:36:00,67.31,67.65,102,3.55,239.46,0.9296
2026-01-15 14:36:30,67.79,68.89,102,3.34,269.98,0.9337
2026-01-15 14:37:00,71.75,73.38,105,3.88,266.39,0.9317
2026-01-15 14:37:30,76.08,69.44,99,3.53,264.43,0.9089
2026-01-15 14:38:00,69.59,71.36,93,3.23,241.82,0.9241
2026-01-15 14:38:30,72.19,65.94,102,3.16,211.28,0.8976
2026-01-15 14:39:00,66.2,68.32,104,3.41,248.7,0.9127
2026-01-15 14:39:30,70.4,72.49,95,3.96,257.43,0.9443
2026-01-15 14:40:00,65.92,71.15,95,3.75,257.74,0.9162
2026-01-15 14:40:30,71.28,70.53,101,3.08,256.57,0.9175
2026-01-15 14:41:00,67.8,67.15,91,2.78,240.84,0.8982
2026-01-15 14:41:30,67.32,73.97,102,4.15,222.36,0.9233
2026-01-15 14:42:00,69.38,67.14,97,3.96,232.53,0.931
2026-01-15 14:42:30,65.51,71.44,91,3.47,231.53,0.8949
2026-01-15 14:43:00,68.88,72.5,104,3.29,236.84,0.9217
2026-01-15 14:43:30,69.66,71.74,96,4.06,213.69,0.9334
2026-01-15 14:44:00,63.3,70.92,102,3.59,254.24,0.9223
2026-01-15 14:44:30,70.16,67.75,106,4.18,244.56,0.9238
2026-01-15 14:45:00,72.0,71.9,100,3.27,225.89,0.9093
2026-01-15 14:45:30,73.78,76.63,108,3.23,243.73,0.9089
2026-01-15 14:46:00,62.54,72.81,102,3.34,224.66,0.9185
2026-01-15 14:46:30,69.13,67.71,103,4.22,237.67,0.9238
2026-01-15 14:47:00,71.58,65.86,91,4.1,242.14,0.9313
2026-01-15 14:47:30,73.02,70.54,96,3.89,280.53,0.9356
2026-01-15 14:48:00,67.67,66.55,103,3.9,235.66,0.9302
2026-01-15 14:48:30,67.86,68.28,100,2.91,242.7,0.9164
2026-01-15 14:49:00,70.81,68.35,95,2.96,263.39,0.9101
2026-01-15 14:49:30,71.42,69.64,99,3.07,244.8,0.9145
2026-01-15 14:50:00,73.22,69.76,99,3.64,262.01,0.9242
2026-01-15 14:50:30,70.22,69.83,102,2.75,244.18,0.9203
2026-01-15 14:51:00,68.41,69.21,107,3.67,230.21,0.9073
2026-01-15 14:51:30,72.52,67.87,97,3.19,250.39,0.9137
2026-01-15 14:52:00,68.69,68.75,104,3.27,249.71,0.9041
2026-01-15 14:52:30,67.53,69.79,94,2.38,240.91,0.9317
2026-01-15 14:53:00,69.74,68.28,92,3.09,257.91,0.9282
2026-01-15 14:53:30,69.05,67.61,96,3.26,225.23,0.9223
2026-01-15 14:54:00,68.17,73.57,99,3.14,257.81,0.9227
2026-01-15 14:54:30,63.86,70.6,99,3.34,241.95,0.9283
2026-01-15 14:55:00,69.01,70.99,101,3.84,256.07,0.9194
2026-01-15 14:55:30,68.75,70.21,90,3.96,252.92,0.9324
2026-01-15 14:56:00,67.91,67.62,96,3.46,244.93,0.9203
2026-01-15 14:56:30,67.96,67.57,99,3.51,254.97,0.9279
2026-01-15 14:57:00,71.06,69.25,97,4.24,235.73,0.9394
2026-01-15 14:57:30,71.17,71.43,105,3.76,252.46,0.9243
2026-01-15 14:58:00,66.04,70.87,94,3.02,248.24,0.9105
2026-01-15 14:58:30,66.16,72.96,106,3.33,244.81,0.9284
2026-01-15 14:59:00,77.47,69.99,94,3.1,255.79,0.9236
2026-01-15 14:59:30,71.38,66.68,105,3.41,249.06,0.9163
2026-01-15 15:00:00,67.5,67.25,103,3.37,226.16,0.9151
2026-01-15 15:00:30,62.99,65.97,98,3.62,282.46,0.9123
2026-01-15 15:01:00,72.41,70.12,100,3.12,244.13,0.9253
2026-01-15 15:01:30,67.16,72.59,93,3.58,246.54,0.9285
2026-01-15 15:02:00,70.41,68.79,95,3.21,231.82,0.9119
2026-01-15 15:02:30,68.03,69.27,102,3.77,239.56,0.9345
2026-01-15 15:03:00,72.11,67.13,92,3.37,227.66,0.9171
2026-01-15 15:03:30,68.14,70.02,95,3.15,250.8,0.926
2026-01-15 15:04:00,67.19,69.32,95,3.51,237.45,0.9162
2026-01-15 15:04:30,66.51,68.61,93,2.78,260.77,0.9263
2026-01-15 15:05:00,68.54,66.21,96,4.13,239.84,0.898
2026-01-15 15:05:30,69.14,70.25,98,3.54,257.81,0.9264
2026-01-15 15:06:00,66.3,64.07,101,2.87,219.16,0.93
2026-01-15 15:06:30,68.49,69.6,100,2.91,231.49,0.9423
2026-01-15 15:07:00,70.91,69.29,93,2.85,270.99,0.9258
2026-01-15 15:07:30,67.31,74.07,99,3.13,223.83,0.9186
2026-01-15 15:08:00,67.77,66.23,107,3.47,235.08,0.9358
2026-01-15 15:08:30,69.9,68.0,92,3.61,235.71,0.929
2026-01-15 15:09:00,63.98,67.9,102,2.61,238.11,0.9301
2026-01-15 15:09:30,70.69,70.23,102,4.28,219.06,0.908
2026-01-15 15:10:00,67.48,69.25,99,3.0,262.62,0.926
2026-01-15 15:10:30,74.47,71.32,101,2.9,227.38,0.9178
2026-01-15 15:11:00,65.19,65.01,95,4.67,259.06,0.9081
2026-01-15 15:11:30,69.0,68.91,93,3.53,228.48,0.9103
2026-01-15 15:12:00,66.07,65.42,97,3.36,226.36,0.9277
2026-01-15 15:12:30,65.5,68.16,92,3.55,234.73,0.9273
2026-01-15 15:13:00,70.0,69.44,100,3.95,251.56,0.9197
2026-01-15 15:13:30,68.8,69.84,93,3.04,253.27,0.9282
2026-01-15 15:14:00,73.82,68.97,100,3.35,278.52,0.939
2026-01-15 15:14:30,64.21,70.92,89,4.69,239.81,0.9174
2026-01-15 15:15:00,58.7,68.42,93,3.09,249.24,0.9282
2026-01-15 15:15:30,67.1,69.03,99,3.26,224.64,0.9375
2026-01-15 15:16:00,64.45,70.01,102,4.2,237.03,0.919
2026-01-15 15:16:30,69.88,69.38,99,3.98,249.02,0.9127
2026-01-15 15:17:00,75.45,68.76,98,3.08,210.2,0.902
2026-01-15 15:17:30,67.99,65.7,88,3.49,245.94,0.9182
2026-01-15 15:18:00,71.0,67.81,98,3.77,229.6,0.9167
2026-01-15 15:18:30,67.27,68.72,93,4.74,269.98,0.9246
2026-01-15 15:19:00,64.89,73.57,102,3.93,240.95,0.9275
2026-01-15 15:19:30,71.18,65.75,98,3.46,253.14,0.9294
2026-01-15 15:20:00,67.37,66.63,84,3.51,243.74,0.9126
2026-01-15 15:20:30,66.47,72.76,91,2.41,246.52,0.9141
2026-01-15 15:21:00,70.81,68.91,85,3.27,234.84,0.9304
2026-01-15 15:21:30,68.46,69.67,107,4.04,228.57,0.9123
2026-01-15 15:22:00,65.26,67.67,90,3.3,230.56,0.9213
2026-01-15 15:22:30,69.5,69.17,91,3.26,244.3,0.9177
2026-01-15 15:23:00,66.61,66.71,99,3.54,233.51,0.9325
2026-01-15 15:23:30,61.34,65.43,108,3.78,236.47,0.9236
2026-01-15 15:24:00,65.44,71.77,101,2.93,242.94,0.9228
2026-01-15 15:24:30,69.01,66.57,96,2.94,260.69,0.9295
2026-01-15 15:25:00,63.61,66.48,92,3.38,255.41,0.9289
2026-01-15 15:25:30,71.53,70.32,95,3.77,212.39,0.9145
2026-01-15 15:26:00,61.2,66.96,89,3.45,219.91,0.9225
2026-01-15 15:26:30,67.61,69.54,96,3.35,219.34,0.9553
2026-01-15 15:27:00,66.73,71.06,99,3.27,230.69,0.9211
2026-01-15 15:27:30,68.7,65.19,99,3.0,263.37,0.9349
2026-01-15 15:28:00,65.98,66.05,88,3.48,241.03,0.9405
2026-01-15 15:28:30,65.13,66.84,91,3.6,226.08,0.9265
2026-01-15 15:29:00,66.93,66.48,101,3.94,239.43,0.931
2026-01-15 15:29:30,71.21,71.18,94,4.01,242.25,0.9152
2026-01-15 15:30:00,70.21,67.65,97,3.72,240.3,0.9127
2026-01-15 15:30:30,68.41,66.28,90,3.84,227.74,0.9402
2026-01-15 15:31:00,66.89,69.79,88,2.46,273.35,0.9372
2026-01-15 15:31:30,72.63,67.86,98,3.43,242.91,0.9358
2026-01-15 15:32:00,70.92,69.25,91,4.02,219.87,0.9166
2026-01-15 15:32:30,65.76,66.67,100,3.13,234.75,0.912
2026-01-15 15:33:00,67.91,69.04,94,3.36,246.84,0.9248
2026-01-15 15:33:30,68.99,65.67,92,3.37,226.4,0.9152
2026-01-15 15:34:00,61.43,72.28,96,3.16,257.93,0.9334
2026-01-15 15:34:30,67.23,69.63,93,3.82,237.38,0.9163
2026-01-15 15:35:00,67.23,66.06,97,3.18,239.36,0.9222
2026-01-15 15:35:30,67.99,68.04,95,3.36,246.75,0.9261
2026-01-15 15:36:00,68.63,65.53,90,3.99,237.68,0.9304
2026-01-15 15:36:30,66.66,66.84,85,2.39,272.44,0.9381
2026-01-15 15:37:00,70.31,71.23,95,2.87,245.78,0.923
2026-01-15 15:37:30,65.02,67.86,91,3.72,263.88,0.9166
2026-01-15 15:38:00,68.86,67.34,103,3.92,234.74,0.9222
2026-01-15 15:38:30,66.39,71.8,93,3.83,259.14,0.9193
2026-01-15 15:39:00,70.22,66.38,99,3.6,231.82,0.9256
2026-01-15 15:39:30,63.82,70.36,90,3.86,263.61,0.9119
2026-01-15 15:40:00,70.42,67.46,96,3.71,211.86,0.9025
2026-01-15 15:40:30,63.99,71.44,92,3.79,238.49,0.919
2026-01-15 15:41:00,70.82,68.12,96,2.58,251.45,0.9172
2026-01-15 15:41:30,66.73,69.71,93,3.17,230.74,0.9202
2026-01-15 15:42:00,67.41,66.59,102,3.81,237.04,0.9131
2026-01-15 15:42:30,65.82,69.3,105,3.63,218.39,0.92
2026-01-15 15:43:00,64.56,67.54,93,2.95,250.59,0.9002
2026-01-15 15:43:30,68.71,70.27,89,3.43,238.19,0.9099
2026-01-15 15:44:00,70.75,71.99,99,2.76,252.34,0.9217
2026-01-15 15:44:30,64.66,70.88,94,2.91,238.88,0.9182
2026-01-15 15:45:00,62.65,68.92,98,3.05,244.55,0.9308
2026-01-15 15:45:30,63.01,69.91,90,3.71,237.57,0.9316
2026-01-15 15:46:00,61.09,69.39,99,3.47,277.53,0.9183
2026-01-15 15:46:30,68.12,70.61,102,3.15,246.32,0.9257
2026-01-15 15:47:00,62.22,67.11,91,3.14,260.83,0.9107
2026-01-15 15:47:30,66.48,67.28,99,3.14,236.31,0.9226
2026-01-15 15:48:00,63.83,65.15,98,3.0,241.35,0.9263
2026-01-15 15:48:30,71.28,69.91,94,3.56,221.58,0.9234
2026-01-15 15:49:00,63.88,70.41,91,3.58,232.38,0.9242
2026-01-15 15:49:30,70.74,66.88,96,3.25,239.94,0.9223
2026-01-15 15:50:00,67.32,72.07,88,3.0,233.63,0.9335
2026-01-15 15:50:30,66.42,66.52,105,2.51,225.27,0.9439
2026-01-15 15:51:00,61.85,66.7,102,2.77,210.03,0.9219
2026-01-15 15:51:30,64.97,69.11,94,2.6,236.28,0.921
2026-01-15 15:52:00,66.2,71.11,93,3.32,237.89,0.9269
2026-01-15 15:52:30,70.76,67.37,94,3.08,239.72,0.9175
2026-01-15 15:53:00,60.05,64.84,92,3.53,250.07,0.9056
2026-01-15 15:53:30,72.38,69.91,92,3.35,205.49,0.9269
2026-01-15 15:54:00,65.0,66.48,92,2.72,220.15,0.9251
2026-01-15 15:54:30,64.76,66.6,93,3.57,232.33,0.9118
2026-01-15 15:55:00,63.01,66.46,84,3.2,207.2,0.9118
2026-01-15 15:55:30,65.85,68.73,87,3.47,202.91,0.9321
2026-01-15 15:56:00,63.84,66.61,88,3.8,233.42,0.9217
2026-01-15 15:56:30,59.58,64.51,80,4.1,231.75,0.9137
2026-01-15 15:57:00,63.02,70.86,107,3.68,237.28,0.9239
2026-01-15 15:57:30,66.58,73.44,93,3.35,234.34,0.9283
2026-01-15 15:58:00,64.49,69.7,90,2.23,216.88,0.907
2026-01-15 15:58:30,65.15,69.51,91,3.52,224.66,0.9245
2026-01-15 15:59:00,66.38,67.85,93,3.82,211.96,0.9231
2026-01-15 15:59:30,65.3,70.89,89,4.14,239.88,0.9231
2026-01-15 16:00:00,69.39,67.94,92,2.64,218.23,0.9372
2026-01-15 16:00:30,70.02,64.89,99,3.77,239.16,0.9235
2026-01-15 16:01:00,61.44,69.3,93,3.04,205.76,0.9202
2026-01-15 16:01:30,66.21,68.82,98,3.37,229.72,0.922
2026-01-15 16:02:00,61.95,66.16,88,3.34,252.83,0.9281
2026-01-15 16:02:30,61.19,66.19,88,3.25,255.39,0.9351
2026-01-15 16:03:00,64.25,71.21,91,2.15,225.98,0.9264
2026-01-15 16:03:30,61.74,69.08,84,2.58,231.15,0.9206
2026-01-15 16:04:00,70.46,69.66,85,3.02,217.71,0.9377
2026-01-15 16:04:30,71.34,67.45,95,3.97,268.26,0.9254
2026-01-15 16:05:00,67.82,68.66,100,2.88,249.58,0.9272
2026-01-15 16:05:30,63.03,69.65,93,4.02,226.9,0.9299
2026-01-15 16:06:00,60.52,68.45,89,3.24,248.09,0.9215
2026-01-15 16:06:30,60.09,67.27,90,3.3,248.43,0.9274
2026-01-15 16:07:00,63.2,66.92,84,3.02,269.21,0.9352
2026-01-15 16:07:30,63.73,68.49,96,2.61,219.42,0.9134
2026-01-15 16:08:00,64.92,67.8,92,2.94,212.07,0.9253
2026-01-15 16:08:30,60.95,64.83,86,2.74,214.15,0.9278
2026-01-15 16:09:00,63.89,68.57,92,3.05,252.15,0.9127
2026-01-15 16:09:30,64.22,65.12,93,2.87,252.37,0.9131
2026-01-15 16:10:00,65.06,66.02,93,3.73,241.9,0.9298
2026-01-15 16:10:30,61.08,62.75,88,3.49,224.24,0.9208
2026-01-15 16:11:00,69.22,67.91,87,3.21,228.99,0.94
2026-01-15 16:11:30,61.02,70.14,95,2.75,229.32,0.9345
2026-01-15 16:12:00,62.39,65.32,95,2.45,240.78,0.9279
2026-01-15 16:12:30,61.74,69.63,94,4.19,220.58,0.9101
2026-01-15 16:13:00,61.94,68.09,96,3.77,249.24,0.9352
2026-01-15 16:13:30,62.82,72.86,93,3.12,253.64,0.9079
2026-01-15 16:14:00,72.39,66.1,95,3.35,247.78,0.9224
2026-01-15 16:14:30,65.45,66.73,91,3.91,241.53,0.9364
2026-01-15 16:15:00,65.9,68.07,88,4.34,220.32,0.9125
2026-01-15 16:15:30,65.45,66.92,97,3.42,248.33,0.93
2026-01-15 16:16:00,64.06,64.69,87,2.68,221.85,0.9288
2026-01-15 16:16:30,56.57,66.37,98,3.06,278.46,0.9243
2026-01-15 16:17:00,63.98,66.83,86,2.47,245.31,0.9276
2026-01-15 16:17:30,65.94,67.6,82,3.23,262.73,0.9183
2026-01-15 16:18:00,65.86,67.57,85,3.89,215.79,0.9209
2026-01-15 16:18:30,66.4,67.33,91,4.05,257.48,0.9173
2026-01-15 16:19:00,63.23,68.2,92,2.78,245.71,0.932
2026-01-15 16:19:30,62.35,67.62,87,2.9,258.52,0.9102
2026-01-15 16:20:00,63.82,69.91,95,3.46,215.07,0.915
2026-01-15 16:20:30,63.28,69.25,92,2.38,219.27,0.9191
2026-01-15 16:21:00,63.3,63.06,88,3.04,233.41,0.9131
2026-01-15 16:21:30,66.62,67.41,96,3.36,229.14,0.9135
2026-01-15 16:22:00,59.91,66.16,96,3.03,255.03,0.9163
2026-01-15 16:22:30,61.57,67.57,90,3.07,219.86,0.9205
2026-01-15 16:23:00,62.97,69.87,97,3.55,250.61,0.9133
2026-01-15 16:23:30,69.94,69.21,84,4.02,245.61,0.9332
2026-01-15 16:24:00,58.94,67.08,92,3.2,245.07,0.9258
2026-01-15 16:24:30,61.84,67.47,89,3.23,209.3,0.9157
2026-01-15 16:25:00,59.59,64.42,97,3.34,211.59,0.9325
2026-01-15 16:25:30,67.64,65.49,88,2.89,229.5,0.9149
2026-01-15 16:26:00,65.78,66.54,92,3.44,230.63,0.9289
2026-01-15 16:26:30,61.25,66.98,95,2.78,205.13,0.9293
2026-01-15 16:27:00,69.08,66.56,92,3.97,224.99,0.9076
2026-01-15 16:27:30,64.33,67.62,90,2.68,228.02,0.9176
2026-01-15 16:28:00,63.37,66.65,85,3.52,224.29,0.9182
2026-01-15 16:28:30,64.83,65.04,95,2.6,241.0,0.9178
2026-01-15 16:29:00,58.96,64.6,90,2.42,225.29,0.9246
2026-01-15 16:29:30,60.6,66.72,91,3.34,214.74,0.9452
2026-01-15 16:30:00,62.96,63.42,94,3.37,214.22,0.921
2026-01-15 16:30:30,63.04,64.45,91,3.38,240.19,0.9095
2026-01-15 16:31:00,63.09,65.61,86,3.57,235.13,0.9262
2026-01-15 16:31:30,63.31,64.6,86,4.05,235.04,0.9279
2026-01-15 16:32:00,65.05,65.87,89,3.13,227.71,0.9463
2026-01-15 16:32:30,57.62,67.25,85,3.18,227.71,0.9135
2026-01-15 16:33:00,60.98,67.06,90,2.77,227.73,0.9284
2026-01-15 16:33:30,65.69,66.64,86,3.55,180.05,0.9316
2026-01-15 16:34:00,62.5,62.9,83,2.68,229.49,0.927
2026-01-15 16:34:30,62.18,66.7,93,3.62,228.05,0.9331
2026-01-15 16:35:00,66.91,63.25,88,3.61,249.72,0.9211
2026-01-15 16:35:30,57.68,65.91,85,2.67,218.49,0.9143
2026-01-15 16:36:00,60.84,67.27,80,2.7,236.49,0.9225
2026-01-15 16:36:30,64.71,63.93,88,2.74,228.14,0.922
2026-01-15 16:37:00,60.2,65.88,90,3.61,239.85,0.9417
2026-01-15 16:37:30,57.37,68.28,89,3.24,224.69,0.9245
2026-01-15 16:38:00,67.03,68.3,98,3.48,212.73,0.9346
2026-01-15 16:38:30,62.23,67.26,93,3.13,208.6,0.9357
2026-01-15 16:39:00,63.43,63.55,99,3.35,226.67,0.9194
2026-01-15 16:39:30,62.95,67.05,90,3.55,225.75,0.8884
2026-01-15 16:40:00,61.77,65.36,82,2.73,208.45,0.9175
2026-01-15 16:40:30,63.18,64.3,95,3.08,211.22,0.9424
2026-01-15 16:41:00,61.55,67.23,87,3.39,216.56,0.9356
2026-01-15 16:41:30,61.93,67.87,90,2.86,195.93,0.9111
2026-01-15 16:42:00,64.06,66.14,94,2.82,242.79,0.9251
2026-01-15 16:42:30,64.83,63.98,97,2.97,235.52,0.9372
2026-01-15 16:43:00,62.8,68.65,87,3.26,235.67,0.9168
2026-01-15 16:43:30,63.75,64.12,86,1.85,192.18,0.9315
2026-01-15 16:44:00,56.73,67.3,93,2.4,227.56,0.9298
2026-01-15 16:44:30,65.03,69.0,93,3.4,225.42,0.9302
2026-01-15 16:45:00,62.36,67.83,81,4.23,208.42,0.9303
2026-01-15 16:45:30,63.23,68.8,82,3.09,237.04,0.9346
2026-01-15 16:46:00,62.16,65.77,80,3.6,226.88,0.9173
2026-01-15 16:46:30,58.08,66.51,91,2.59,210.82,0.9193
2026-01-15 16:47:00,60.45,67.14,91,2.88,220.52,0.9173
2026-01-15 16:47:30,63.18,65.87,83,3.81,236.93,0.921
2026-01-15 16:48:00,63.55,69.16,92,3.17,226.74,0.9302
2026-01-15 16:48:30,64.22,66.87,80,3.86,209.85,0.9164
2026-01-15 16:49:00,63.52,63.93,87,2.81,240.59,0.9167
2026-01-15 16:49:30,63.18,65.12,83,4.08,210.89,0.9112
2026-01-15 16:50:00,62.48,64.06,90,2.89,222.56,0.9164
2026-01-15 16:50:30,59.81,65.37,86,2.95,191.6,0.9286
2026-01-15 16:51:00,61.8,65.54,90,3.19,217.33,0.9395
2026-01-15 16:51:30,60.36,63.68,86,3.46,238.62,0.9216
2026-01-15 16:52:00,61.61,66.58,88,2.79,216.5,0.9195
2026-01-15 16:52:30,59.13,65.0,89,3.23,207.8,0.9179
2026-01-15 16:53:00,59.52,61.08,91,2.7,240.22,0.934
2026-01-15 16:53:30,65.09,68.44,80,2.02,223.54,0.924
2026-01-15 16:54:00,60.63,65.52,81,2.49,204.26,0.9304
2026-01-15 16:54:30,63.0,63.3,86,3.02,212.52,0.9304
2026-01-15 16:55:00,59.27,67.37,85,3.91,217.42,0.9249
2026-01-15 16:55:30,61.03,64.34,81,2.02,199.54,0.9348
2026-01-15 16:56:00,65.99,66.76,85,2.49,213.29,0.941
2026-01-15 16:56:30,59.09,63.92,94,2.27,219.2,0.944
2026-01-15 16:57:00,57.95,64.4,85,3.22,220.98,0.9301
2026-01-15 16:57:30,60.44,66.93,95,3.42,200.08,0.9309
2026-01-15 16:58:00,66.14,63.51,85,1.74,218.0,0.9287
2026-01-15 16:58:30,59.46,64.21,85,3.28,200.77,0.9289
2026-01-15 16:59:00,64.5,63.32,88,2.95,225.37,0.9155
2026-01-15 16:59:30,59.79,65.69,77,2.89,245.58,0.9091
2026-01-15 17:00:00,57.39,64.79,82,4.37,234.8,0.914
2026-01-15 17:00:30,56.25,64.68,85,3.7,197.19,0.9356
2026-01-15 17:01:00,62.0,65.97,78,3.07,200.9,0.9573
2026-01-15 17:01:30,60.58,65.57,82,2.82,214.76,0.9318
2026-01-15 17:02:00,63.27,67.42,85,2.79,218.13,0.9341
2026-01-15 17:02:30,58.97,61.89,82,3.68,215.14,0.9273
2026-01-15 17:03:00,58.62,65.75,79,2.44,212.17,0.9268
2026-01-15 17:03:30,60.09,67.26,84,2.65,208.46,0.9474
2026-01-15 17:04:00,61.92,63.33,89,3.04,228.46,0.9404
2026-01-15 17:04:30,58.39,60.94,73,2.87,214.23,0.9301
2026-01-15 17:05:00,63.11,68.94,87,2.22,227.42,0.9296
2026-01-15 17:05:30,63.52,67.5,82,2.61,229.42,0.9339
2026-01-15 17:06:00,58.45,64.17,80,3.41,211.2,0.9437
2026-01-15 17:06:30,63.46,65.97,72,2.96,194.94,0.9386
2026-01-15 17:07:00,62.22,61.47,86,2.95,216.27,0.9409
2026-01-15 17:07:30,58.18,65.76,84,2.78,196.87,0.9236
2026-01-15 17:08:00,61.73,65.93,81,4.3,234.31,0.9164
2026-01-15 17:08:30,61.03,61.37,86,3.51,205.55,0.9299
2026-01-15 17:09:00,59.67,64.11,79,2.9,231.27,0.9334
2026-01-15 17:09:30,61.67,63.49,90,3.21,213.62,0.9386
2026-01-15 17:10:00,58.05,66.12,82,2.53,218.49,0.9541
2026-01-15 17:10:30,56.54,65.02,88,2.41,209.05,0.9301
2026-01-15 17:11:00,59.35,64.77,93,3.07,228.35,0.9133
2026-01-15 17:11:30,59.49,64.96,87,2.09,212.33,0.911
2026-01-15 17:12:00,57.09,65.95,85,3.71,221.76,0.9157
2026-01-15 17:12:30,57.39,64.96,80,3.3,212.1,0.9482
2026-01-15 17:13:00,51.48,67.58,76,2.63,207.88,0.9102
2026-01-15 17:13:30,61.96,64.82,81,3.64,191.01,0.9265
2026-01-15 17:14:00,63.49,63.99,81,3.18,204.76,0.9523
2026-01-15 17:14:30,58.85,62.44,85,3.29,208.04,0.9364
2026-01-15 17:15:00,58.55,63.5,93,2.74,204.85,0.9481
2026-01-15 17:15:30,63.17,63.57,89,3.1,210.52,0.9281
2026-01-15 17:16:00,59.12,67.4,84,2.29,191.5,0.9164
2026-01-15 17:16:30,61.57,65.04,86,2.47,200.25,0.9327
